timestamp,question,question_num,answer,is_correct,choice
2018-03-22 19:11:33,Which of these legendary artifacts was found in the Nile Delta?,11,Elgin Marbles,False,B
2018-03-22 19:11:33,Which of these legendary artifacts was found in the Nile Delta?,11,Nefertiti Bust,False,C
2018-03-22 19:12:40,The author of “Treasure Island” also once wrote about the namesake of what cheese?,12,Gorgonzola,False,A
2018-03-22 19:12:40,The author of “Treasure Island” also once wrote about the namesake of what cheese?,12,Roquefort,False,B
2018-03-22 19:12:40,The author of “Treasure Island” also once wrote about the namesake of what cheese?,12,Monterey Jack,True,C
2018-03-23 01:04:04,The container that children traditionally use to collect change is known as what?,1,Piggy bank,True,A
2018-03-23 01:04:04,The container that children traditionally use to collect change is known as what?,1,Doggy zone,False,B
2018-03-23 01:04:04,The container that children traditionally use to collect change is known as what?,1,Horsey place,False,C
2018-03-23 01:04:40,"In order to legally drive in the U.S., which of these do you need?",2,Specially trained parrot,False,A
2018-03-23 01:04:40,"In order to legally drive in the U.S., which of these do you need?",2,Spinning rims,False,B
2018-03-23 01:04:40,"In order to legally drive in the U.S., which of these do you need?",2,License,True,C
2018-03-23 01:05:31,What color was the original Livestrong bracelet?,3,Yellow,True,A
2018-03-23 01:05:31,What color was the original Livestrong bracelet?,3,Green,False,B
2018-03-23 01:05:31,What color was the original Livestrong bracelet?,3,Purple,False,C
2018-03-23 01:06:10,The Chunnel connects what two countries?,4,Italy / Sweden,False,A
2018-03-23 01:06:10,The Chunnel connects what two countries?,4,Canada / Mexico,False,B
2018-03-23 01:06:10,The Chunnel connects what two countries?,4,England / France,True,C
2018-03-23 01:06:55,The “Streisand effect” describes when an attempt at what backfires?,5,Career comeback,False,A
2018-03-23 01:06:55,The “Streisand effect” describes when an attempt at what backfires?,5,Restricting alimony,False,B
2018-03-23 01:06:55,The “Streisand effect” describes when an attempt at what backfires?,5,Privacy,True,C
2018-03-23 01:08:09,"In 1534, why did England’s king appoint himself “Supreme Head” of his country’s church?",6,Avoid prison,False,A
2018-03-23 01:08:09,"In 1534, why did England’s king appoint himself “Supreme Head” of his country’s church?",6,End his… https://t.co/izewWrdkv1,False,B
2018-03-23 01:08:51,Which of these awards has NOT been won by a U.S. First Lady?,7,Emmy,False,A
2018-03-23 01:08:51,Which of these awards has NOT been won by a U.S. First Lady?,7,Grammy,False,B
2018-03-23 01:08:51,Which of these awards has NOT been won by a U.S. First Lady?,7,Oscar,True,C
2018-03-23 01:09:35,"In towns like Edinburgh and Glasgow, homes traditionally have red doors to signify what?",8,Paid off mortgage,True,A
2018-03-23 01:09:35,"In towns like Edinburgh and Glasgow, homes traditionally have red doors to signify what?",8,,False,B
2018-03-23 01:10:28,Which singer launched the tape recorder revolution in America?,9,Bing Crosby,True,A
2018-03-23 01:10:28,Which singer launched the tape recorder revolution in America?,9,Frank Sinatra,False,B
2018-03-23 01:10:28,Which singer launched the tape recorder revolution in America?,9,Tony Bennett,False,C
2018-03-23 01:11:10,Which of these countries has outlawed beauty pageants for kids?,10,Canada,False,A
2018-03-23 01:11:10,Which of these countries has outlawed beauty pageants for kids?,10,Finland,False,B
2018-03-23 01:11:10,Which of these countries has outlawed beauty pageants for kids?,10,France,True,C
2018-03-23 01:11:57,How many U.S. states allow common law marriage?,11,All of them,False,A
2018-03-23 01:11:57,How many U.S. states allow common law marriage?,11,None of them,False,B
2018-03-23 01:11:57,How many U.S. states allow common law marriage?,11,Some of them,True,C
2018-03-23 01:13:24,Which of these movies was its director's feature film debut?,12,Being John Malkovich,True,A
2018-03-23 01:13:24,Which of these movies was its director's feature film debut?,12,Jaws,False,B
2018-03-23 01:13:24,Which of these movies was its director's feature film debut?,12,Moonlight,False,C
2018-03-23 19:04:36,Which of these activities is considered a form of aerobic exercise?,1,Napping,False,A
2018-03-23 19:04:36,Which of these activities is considered a form of aerobic exercise?,1,Jogging,True,B
2018-03-23 19:04:36,Which of these activities is considered a form of aerobic exercise?,1,Tweeting,False,C
2018-03-23 19:05:18,"In “Mister Rogers' Neighborhood,” what was Mr. Rogers’ first name?",2,Agamemnon,False,A
2018-03-23 19:05:18,"In “Mister Rogers' Neighborhood,” what was Mr. Rogers’ first name?",2,Fred,True,B
2018-03-23 19:05:18,"In “Mister Rogers' Neighborhood,” what was Mr. Rogers’ first name?",2,Frodger,False,C
2018-03-23 19:06:00,What kitchen appliance is typically used to brown slices of bread?,3,Toaster,True,A
2018-03-23 19:06:00,What kitchen appliance is typically used to brown slices of bread?,3,Immersion blender,False,B
2018-03-23 19:06:00,What kitchen appliance is typically used to brown slices of bread?,3,French press,False,C
2018-03-23 19:06:39,What is the official name of the large structure in the center of Chicago's Millennium Park?,4,Chicago Bean,False,A
2018-03-23 19:06:39,What is the official name of the large structure in the center of Chicago's Millennium Park?,4,Sil… https://t.co/5q5ZSCgZDi,False,B
2018-03-23 19:07:23,Which of these is a distinctly Tibetan form of greeting?,5,Slow nod,False,A
2018-03-23 19:07:23,Which of these is a distinctly Tibetan form of greeting?,5,Touching foreheads,False,B
2018-03-23 19:07:23,Which of these is a distinctly Tibetan form of greeting?,5,Sticking out your tongue,True,C
2018-03-23 19:08:18,What did Darwin consider “one of the most wonderful” plants in the world?,6,Weeping willow,False,A
2018-03-23 19:08:18,What did Darwin consider “one of the most wonderful” plants in the world?,6,Bird of paradise,False,B
2018-03-23 19:08:18,What did Darwin consider “one of the most wonderful” plants in the world?,6,Venus flytrap,True,C
2018-03-23 19:09:01,Which of these legendary pieces of furniture was designed by a married couple?,7,La-Z-Boy,False,A
2018-03-23 19:09:01,Which of these legendary pieces of furniture was designed by a married couple?,7,Eames Lounge Chair,True,B
2018-03-23 19:09:01,Which of these legendary pieces of furniture was designed by a married couple?,7,Aeron chair,False,C
2018-03-23 19:09:52,The composer for the “South Park” movie also provided music for which film?,8,Minions,False,A
2018-03-23 19:09:52,The composer for the “South Park” movie also provided music for which film?,8,Hairspray,True,B
2018-03-23 19:09:52,The composer for the “South Park” movie also provided music for which film?,8,BASEketball,False,C
2018-03-23 19:10:34,Which of these was NOT invented by the same company as the other two?,9,Nexcare Blister Bandages,False,A
2018-03-23 19:10:34,Which of these was NOT invented by the same company as the other two?,9,Band-Aid,True,B
2018-03-23 19:10:34,Which of these was NOT invented by the same company as the other two?,9,Ace bandages,False,C
2018-03-23 19:11:12,Which sauce did chef Marie-Antoine Carême’s name as one of his original “mothers”?,10,Béchamel,True,A
2018-03-23 19:11:12,Which sauce did chef Marie-Antoine Carême’s name as one of his original “mothers”?,10,Hollandaise,False,B
2018-03-23 19:11:12,Which sauce did chef Marie-Antoine Carême’s name as one of his original “mothers”?,10,Tomato,False,C
2018-03-23 19:11:51,Which news anchor claims he once got into a minor car crash with a U.S. president?,11,Geraldo Rivera,False,A
2018-03-23 19:11:51,Which news anchor claims he once got into a minor car crash with a U.S. president?,11,Larry King,True,B
2018-03-23 19:11:51,Which news anchor claims he once got into a minor car crash with a U.S. president?,11,Dan Rather,False,C
2018-03-23 19:13:07,Which city did Mary-Kate and Ashley Olsen NOT travel to in their straight-to-video oeuvre?,12,Sydney,False,A
2018-03-23 19:13:07,Which city did Mary-Kate and Ashley Olsen NOT travel to in their straight-to-video oeuvre?,12,Salt Lake City,False,B
2018-03-23 19:13:07,Which city did Mary-Kate and Ashley Olsen NOT travel to in their straight-to-video oeuvre?,12,Milan,True,C
2018-03-24 01:04:27,A unicorn typically has one what on its head?,1,Horn,True,A
2018-03-24 01:04:27,A unicorn typically has one what on its head?,1,Mustache,False,B
2018-03-24 01:04:27,A unicorn typically has one what on its head?,1,Nacho hat,False,C
2018-03-24 01:05:08,What is glass primarily made of?,2,The film formed on gravy,False,A
2018-03-24 01:05:08,What is glass primarily made of?,2,Bubble wrap,False,B
2018-03-24 01:05:08,What is glass primarily made of?,2,Sand,True,C
2018-03-24 01:05:54,Which of these is a common breed of dog?,3,Marmite,False,A
2018-03-24 01:05:54,Which of these is a common breed of dog?,3,Malamute,True,B
2018-03-24 01:05:54,Which of these is a common breed of dog?,3,Merman,False,C
2018-03-24 01:06:38,Which of these words means “in three pieces?”,4,Tripartite,True,A
2018-03-24 01:06:38,Which of these words means “in three pieces?”,4,Troglodyte,False,B
2018-03-24 01:06:38,Which of these words means “in three pieces?”,4,Terracotta,False,C
2018-03-24 01:07:28,The cooking method “al pastor” came to Mexico from what country?,5,El Salvador,False,A
2018-03-24 01:07:28,The cooking method “al pastor” came to Mexico from what country?,5,Spain,False,B
2018-03-24 01:07:28,The cooking method “al pastor” came to Mexico from what country?,5,Lebanon,True,C
2018-03-24 01:08:32,Which work by Roald Dahl was adapted into a 3-act opera in 1998?,6,Matilda,False,A
2018-03-24 01:08:32,Which work by Roald Dahl was adapted into a 3-act opera in 1998?,6,James &amp; the Giant Peach,False,B
2018-03-24 01:08:32,Which work by Roald Dahl was adapted into a 3-act opera in 1998?,6,The Fantastic Mr. Fox,True,C
2018-03-24 01:09:31,The CEO of what tech company turned heads in 2013 by buying a funeral home?,7,Tesla,False,A
2018-03-24 01:09:31,The CEO of what tech company turned heads in 2013 by buying a funeral home?,7,Airbnb,False,B
2018-03-24 01:09:31,The CEO of what tech company turned heads in 2013 by buying a funeral home?,7,Yahoo,True,C
2018-03-24 01:10:19,The capital of which state is also the French form of the name Peter?,8,Wyoming,False,A
2018-03-24 01:10:19,The capital of which state is also the French form of the name Peter?,8,North Dakota,False,B
2018-03-24 01:10:19,The capital of which state is also the French form of the name Peter?,8,South Dakota,True,C
2018-03-24 01:10:58,Which of these courtroom TV shows debuted in the 1950s?,9,America's Court,False,A
2018-03-24 01:10:58,Which of these courtroom TV shows debuted in the 1950s?,9,Divorce Court,True,B
2018-03-24 01:10:58,Which of these courtroom TV shows debuted in the 1950s?,9,The People's Court,False,C
2018-03-24 01:11:38,The mockingbird is NOT the state bird of which of these states?,10,Texas,False,A
2018-03-24 01:11:38,The mockingbird is NOT the state bird of which of these states?,10,Arkansas,False,B
2018-03-24 01:11:38,The mockingbird is NOT the state bird of which of these states?,10,Alabama,True,C
2018-03-24 01:12:19,A photo of Meryl Streep yelling through her hands was taken at what 2015 awards show?,11,Oscars,False,A
2018-03-24 01:12:19,A photo of Meryl Streep yelling through her hands was taken at what 2015 awards show?,11,Golden Globes,False,B
2018-03-24 01:12:19,A photo of Meryl Streep yelling through her hands was taken at what 2015 awards show?,11,SAG Awards,True,C
2018-03-24 01:14:08,Which of these events traditionally occurs on the Tuesday after Easter in Tobago?,12,Goat race,True,A
2018-03-24 01:14:08,Which of these events traditionally occurs on the Tuesday after Easter in Tobago?,12,Rabbit jumping… https://t.co/mirtzCta3F,False,B
2018-03-25 01:04:46,What was Neil Armstrong’s most famous achievement?,1,Learning French,False,A
2018-03-25 01:04:46,What was Neil Armstrong’s most famous achievement?,1,Eating 14 cupcakes,False,B
2018-03-25 01:04:46,What was Neil Armstrong’s most famous achievement?,1,Walking on the moon,True,C
2018-03-25 01:05:28,Which of these is most often worn between feet and shoes?,2,Paper towels,False,A
2018-03-25 01:05:28,Which of these is most often worn between feet and shoes?,2,Socks,True,B
2018-03-25 01:05:28,Which of these is most often worn between feet and shoes?,2,More shoes,False,C
2018-03-25 01:06:35,Which of these animals is classified as an arachnid?,3,Wolf spider,True,A
2018-03-25 01:06:35,Which of these animals is classified as an arachnid?,3,Vampire bat,False,B
2018-03-25 01:06:35,Which of these animals is classified as an arachnid?,3,Seahorse,False,C
2018-03-25 01:07:21,Which of these poker hands typically beats the other two?,4,Straight,False,A
2018-03-25 01:07:21,Which of these poker hands typically beats the other two?,4,Flush,False,B
2018-03-25 01:07:21,Which of these poker hands typically beats the other two?,4,Full house,True,C
2018-03-25 01:08:12,The Greek names of the two moons of Mars literally translate to what?,5,Mother and Daughter,False,A
2018-03-25 01:08:12,The Greek names of the two moons of Mars literally translate to what?,5,Destiny and Promise,False,B
2018-03-25 01:08:12,The Greek names of the two moons of Mars literally translate to what?,5,Fear and Panic,True,C
2018-03-25 01:09:17,A 2014 online gag convinced some people to recharge their iPhones by doing what?,6,Microwaving them,True,A
2018-03-25 01:09:17,A 2014 online gag convinced some people to recharge their iPhones by doing what?,6,Plugging… https://t.co/l3M70SKcPW,False,B
2018-03-25 01:09:56,What flavor of cream filled the first Twinkies?,7,Vanilla,False,A
2018-03-25 01:09:56,What flavor of cream filled the first Twinkies?,7,Banana,True,B
2018-03-25 01:09:56,What flavor of cream filled the first Twinkies?,7,Peanut butter,False,C
2018-03-25 01:10:40,"In the popular Asian sport sepak takraw, players strike the ball with what?",8,Feet,True,A
2018-03-25 01:10:40,"In the popular Asian sport sepak takraw, players strike the ball with what?",8,Hands,False,B
2018-03-25 01:10:40,"In the popular Asian sport sepak takraw, players strike the ball with what?",8,Sticks,False,C
2018-03-25 01:11:34,"Aside from Walt Disney, the most Oscar-nominated person in history is known for what?",9,Visual effects,False,A
2018-03-25 01:11:34,"Aside from Walt Disney, the most Oscar-nominated person in history is known for what?",9,Costume design,False,B
2018-03-25 01:11:34,"Aside from Walt Disney, the most Oscar-nominated person in history is known for what?",9,Composing,True,C
2018-03-25 01:12:33,The luna moth lives its entire adult life without doing what?,10,Mating,False,A
2018-03-25 01:12:33,The luna moth lives its entire adult life without doing what?,10,Eating,True,B
2018-03-25 01:12:33,The luna moth lives its entire adult life without doing what?,10,Flying,False,C
2018-03-25 01:13:23,Which of these chemical elements gets its name from a mythical creature?,11,Hassium,False,A
2018-03-25 01:13:23,Which of these chemical elements gets its name from a mythical creature?,11,Xenon,False,B
2018-03-25 01:13:23,Which of these chemical elements gets its name from a mythical creature?,11,Cobalt,True,C
2018-03-25 01:15:00,Herman Melville dedicated “Moby-Dick” to the author of what other classic work?,12,Twice-Told Tales,True,A
2018-03-25 01:15:00,Herman Melville dedicated “Moby-Dick” to the author of what other classic work?,12,Paul Rever… https://t.co/dGIuxH7S3y,False,B
2018-03-26 01:08:11,"In an old legend, what did Arthur pull out of a stone to become king?",1,Sword,True,A
2018-03-26 01:08:11,"In an old legend, what did Arthur pull out of a stone to become king?",1,Bird's nest,False,B
2018-03-26 01:08:11,"In an old legend, what did Arthur pull out of a stone to become king?",1,Fat stacks,False,C
2018-03-26 01:08:59,What is the predominant keyboard layout in North America?,2,QWERTY,True,A
2018-03-26 01:08:59,What is the predominant keyboard layout in North America?,2,FLIRTY,False,B
2018-03-26 01:08:59,What is the predominant keyboard layout in North America?,2,THRIVING,False,C
2018-03-26 01:10:13,A popular board game is titled “Chutes and” what?,3,Leopards,False,A
2018-03-26 01:10:13,A popular board game is titled “Chutes and” what?,3,Ladders,True,B
2018-03-26 01:10:13,A popular board game is titled “Chutes and” what?,3,Lawyers,False,C
2018-03-26 01:10:53,Neapolitan ice cream gets its name from a city in what country?,4,Italy,True,A
2018-03-26 01:10:53,Neapolitan ice cream gets its name from a city in what country?,4,Germany,False,B
2018-03-26 01:10:53,Neapolitan ice cream gets its name from a city in what country?,4,Canada,False,C
2018-03-26 01:11:34,What fashion brand's logo depicts a woman famous for her fierce appearance?,5,Versace,True,A
2018-03-26 01:11:34,What fashion brand's logo depicts a woman famous for her fierce appearance?,5,Chanel,False,B
2018-03-26 01:11:34,What fashion brand's logo depicts a woman famous for her fierce appearance?,5,Gucci,False,C
2018-03-26 01:12:24,"By definition, a skinflint is someone who does NOT like doing what?",6,Wearing clothes,False,A
2018-03-26 01:12:24,"By definition, a skinflint is someone who does NOT like doing what?",6,Spending money,True,B
2018-03-26 01:12:24,"By definition, a skinflint is someone who does NOT like doing what?",6,Speaking in public,False,C
2018-03-26 01:13:03,What do camels primarily store in their humps?,7,Fat,True,A
2018-03-26 01:13:03,What do camels primarily store in their humps?,7,Water,False,B
2018-03-26 01:13:03,What do camels primarily store in their humps?,7,Salt,False,C
2018-03-26 01:13:53,The author of “Chitty Chitty Bang Bang” also created what literary character?,8,Mary Poppins,False,A
2018-03-26 01:13:53,The author of “Chitty Chitty Bang Bang” also created what literary character?,8,Winnie the Pooh,False,B
2018-03-26 01:13:53,The author of “Chitty Chitty Bang Bang” also created what literary character?,8,James Bond,True,C
2018-03-26 01:15:05,The dinosaur genus Zuul gets its name from what film franchise?,9,Jurassic Park,False,A
2018-03-26 01:15:05,The dinosaur genus Zuul gets its name from what film franchise?,9,The Land Before Time,False,B
2018-03-26 01:15:05,The dinosaur genus Zuul gets its name from what film franchise?,9,Ghostbusters,True,C
2018-03-26 01:15:53,In which of these would you most likely find a wet cell battery?,10,TV remote control,False,A
2018-03-26 01:15:53,In which of these would you most likely find a wet cell battery?,10,Laptop computer,False,B
2018-03-26 01:15:53,In which of these would you most likely find a wet cell battery?,10,Cellphone tower,True,C
2018-03-26 01:16:32,Which of these terms is a common bicycle part?,11,Lawyer lips,True,A
2018-03-26 01:16:32,Which of these terms is a common bicycle part?,11,Fireman fingers,False,B
2018-03-26 01:16:32,Which of these terms is a common bicycle part?,11,Trainer toes,False,C
2018-03-26 01:17:17,"In his first-ever video game appearance, Mario had what profession?",12,Chef,False,A
2018-03-26 01:17:17,"In his first-ever video game appearance, Mario had what profession?",12,Carpenter,True,B
2018-03-26 01:17:17,"In his first-ever video game appearance, Mario had what profession?",12,Plumber,False,C
2018-03-26 01:17:58,Which of these ’80s movies earned an Oscar nomination?,13,The Karate Kid,True,A
2018-03-26 01:17:58,Which of these ’80s movies earned an Oscar nomination?,13,Risky Business,False,B
2018-03-26 01:17:58,Which of these ’80s movies earned an Oscar nomination?,13,The Breakfast Club,False,C
2018-03-26 01:18:50,Which of these vice presidents served under a president carved on Mount Rushmore?,14,Henry Wallace,False,A
2018-03-26 01:18:50,Which of these vice presidents served under a president carved on Mount Rushmore?,14,Hannibal Hamlin,True,B
2018-03-26 01:18:50,Which of these vice presidents served under a president carved on Mount Rushmore?,14,Elbridge Gerry,False,C
2018-03-26 01:19:47,Which of these was inducted into the National Toy Hall of Fame first?,15,Wiffle ball,False,A
2018-03-26 01:19:47,Which of these was inducted into the National Toy Hall of Fame first?,15,Game Boy,True,B
2018-03-26 01:19:47,Which of these was inducted into the National Toy Hall of Fame first?,15,Rubik’s Cube,False,C
2018-03-26 01:20:45,Which university’s marching band has a giant instrument that used to be radioactive?,16,U of Chicago,False,A
2018-03-26 01:20:45,Which university’s marching band has a giant instrument that used to be radioactive?,16,Purdue,False,B
2018-03-26 01:20:45,Which university’s marching band has a giant instrument that used to be radioactive?,16,U of Texas,True,C
2018-03-26 01:21:43,The element lutetium gets its name from an old name for what European city?,17,London,False,A
2018-03-26 01:21:43,The element lutetium gets its name from an old name for what European city?,17,Paris,True,B
2018-03-26 01:21:43,The element lutetium gets its name from an old name for what European city?,17,Helsinki,False,C
2018-03-26 01:22:43,Facebook's first logo featured the actor who played which of these characters in a film?,18,Tony Stark,False,A
2018-03-26 01:22:43,Facebook's first logo featured the actor who played which of these characters in a film?,18,Cameron W… https://t.co/ccBUAAWS9E,False,B
2018-03-26 01:23:36,"In 2017, what publication revived the first U.S. newspaper written and edited by women?",19,Chicago Tribune,False,A
2018-03-26 01:23:36,"In 2017, what publication revived the first U.S. newspaper written and edited by women?",19,New Y… https://t.co/VVWLzHOLC6,False,B
2018-03-26 01:25:02,Which of these major Hollywood films was shot in Toronto?,20,L.A. Confidential,False,A
2018-03-26 01:25:02,Which of these major Hollywood films was shot in Toronto?,20,Gangs of New York,False,B
2018-03-26 01:25:02,Which of these major Hollywood films was shot in Toronto?,20,Chicago,True,C
2018-03-26 01:26:08,Which two U.S. states' capitals are located the farthest apart from each other?,21,Florida / Maine,True,A
2018-03-26 01:26:08,Which two U.S. states' capitals are located the farthest apart from each other?,21,New Mexico… https://t.co/YZwVyiXLmS,False,B
2018-03-26 19:04:24,Trees often grow from what?,1,AstroTurf,False,A
2018-03-26 19:04:24,Trees often grow from what?,1,Seeds,True,B
2018-03-26 19:04:24,Trees often grow from what?,1,Peanut butter,False,C
2018-03-26 19:04:56,A common type of hair tie covered in fabric is known as what?,2,Scrunchie,True,A
2018-03-26 19:04:56,A common type of hair tie covered in fabric is known as what?,2,Munchie,False,B
2018-03-26 19:04:56,A common type of hair tie covered in fabric is known as what?,2,Lunchie,False,C
2018-03-26 19:05:37,The word “fortnight” literally means what?,3,Nighttime battle,False,A
2018-03-26 19:05:37,The word “fortnight” literally means what?,3,Tomorrow night,False,B
2018-03-26 19:05:37,The word “fortnight” literally means what?,3,Two weeks,True,C
2018-03-26 19:06:23,“Bollywood” is a portmanteau of what city and Hollywood?,4,Bombay,True,A
2018-03-26 19:06:23,“Bollywood” is a portmanteau of what city and Hollywood?,4,Boca Raton,False,B
2018-03-26 19:06:23,“Bollywood” is a portmanteau of what city and Hollywood?,4,Boston,False,C
2018-03-26 19:07:02,In which type of exercise class would you most likely use a reformer?,5,Zumba,False,A
2018-03-26 19:07:02,In which type of exercise class would you most likely use a reformer?,5,Pilates,True,B
2018-03-26 19:07:02,In which type of exercise class would you most likely use a reformer?,5,Spin,False,C
2018-03-26 19:07:42,Which of these is an acronym used to remember the mathematical order of operations?,6,EMPADS,False,A
2018-03-26 19:07:42,Which of these is an acronym used to remember the mathematical order of operations?,6,SADMEP,False,B
2018-03-26 19:07:42,Which of these is an acronym used to remember the mathematical order of operations?,6,PEMDAS,True,C
2018-03-26 19:08:27,Which of these films would be considered a “Pygmalion” story?,7,Romeo + Juliet,False,A
2018-03-26 19:08:27,Which of these films would be considered a “Pygmalion” story?,7,She’s the Man,False,B
2018-03-26 19:08:27,Which of these films would be considered a “Pygmalion” story?,7,She’s All That,True,C
2018-03-26 19:09:09,Which of these countries built a city shaped like a First Lady's facial profile?,8,Argentina,True,A
2018-03-26 19:09:09,Which of these countries built a city shaped like a First Lady's facial profile?,8,France,False,B
2018-03-26 19:09:09,Which of these countries built a city shaped like a First Lady's facial profile?,8,North Korea,False,C
2018-03-26 19:10:04,The payment company Square has a board member who runs what fast food chain?,9,Shake Shack,True,A
2018-03-26 19:10:04,The payment company Square has a board member who runs what fast food chain?,9,Five Guys,False,B
2018-03-26 19:10:04,The payment company Square has a board member who runs what fast food chain?,9,In-N-Out,False,C
2018-03-26 19:10:46,Amtrak trains do NOT stop in which of these places?,10,Glacier National Park,False,A
2018-03-26 19:10:46,Amtrak trains do NOT stop in which of these places?,10,"Langley, VA",True,B
2018-03-26 19:10:46,Amtrak trains do NOT stop in which of these places?,10,Niagara Falls,False,C
2018-03-26 19:11:27,The first U.S. hotel to offer room service is now part of what hospitality chain?,11,Hilton,True,A
2018-03-26 19:11:27,The first U.S. hotel to offer room service is now part of what hospitality chain?,11,Four Seasons,False,B
2018-03-26 19:11:27,The first U.S. hotel to offer room service is now part of what hospitality chain?,11,Starwood,False,C
2018-03-26 19:12:33,The stage name “Chubby Checker” was selected in homage to the performer of what song?,12,Blueberry Hill,True,A
2018-03-26 19:12:33,The stage name “Chubby Checker” was selected in homage to the performer of what song?,12,Roll O… https://t.co/fkMjjrumWb,False,B
2018-03-27 01:04:18,What type of card is typically used to make purchases at stores?,1,Credit,True,A
2018-03-27 01:04:18,What type of card is typically used to make purchases at stores?,1,Blockbuster,False,B
2018-03-27 01:04:18,What type of card is typically used to make purchases at stores?,1,Birthday,False,C
2018-03-27 01:04:54,What hairstyle is named for a part of an animal?,2,Horseholder,False,A
2018-03-27 01:04:54,What hairstyle is named for a part of an animal?,2,Bowl cut,False,B
2018-03-27 01:04:54,What hairstyle is named for a part of an animal?,2,Ponytail,True,C
2018-03-27 01:05:31,Which of these is a common type of node in the human body?,3,Nymph,False,A
2018-03-27 01:05:31,Which of these is a common type of node in the human body?,3,Lymph,True,B
2018-03-27 01:05:31,Which of these is a common type of node in the human body?,3,Dymph,False,C
2018-03-27 01:06:44,"In the U.S., a trial without a jury is known as what?",4,Blank trial,False,A
2018-03-27 01:06:44,"In the U.S., a trial without a jury is known as what?",4,Bench trial,True,B
2018-03-27 01:06:44,"In the U.S., a trial without a jury is known as what?",4,Mistrial,False,C
2018-03-27 01:07:27,"In English, the Chinese term for paparazzi literally translates to what?",5,Laser focused,False,A
2018-03-27 01:07:27,"In English, the Chinese term for paparazzi literally translates to what?",5,Puppy squad,True,B
2018-03-27 01:07:27,"In English, the Chinese term for paparazzi literally translates to what?",5,Buzzing insects,False,C
2018-03-27 01:08:19,Which of these is NOT a “Little Critter” book title?,6,Just a Mess,False,A
2018-03-27 01:08:19,Which of these is NOT a “Little Critter” book title?,6,My Summer Vacation,True,B
2018-03-27 01:08:19,Which of these is NOT a “Little Critter” book title?,6,I Was So Mad,False,C
2018-03-27 01:08:56,"In the Austin Powers films, what type of cat was Mr. Bigglesworth before his cryogenic freeze?",7,Siamese,False,A
2018-03-27 01:08:56,"In the Austin Powers films, what type of cat was Mr. Bigglesworth before his cryogenic freeze?",7,Persian,True,B
2018-03-27 01:08:56,"In the Austin Powers films, what type of cat was Mr. Bigglesworth before his cryogenic freeze?",7,Sphynx,False,C
2018-03-27 01:09:35,What Edgar Allan Poe poem allegedly lends its name to a U.S. Air Force facility?,8,Dream-Land,True,A
2018-03-27 01:09:35,What Edgar Allan Poe poem allegedly lends its name to a U.S. Air Force facility?,8,The Raven,False,B
2018-03-27 01:09:35,What Edgar Allan Poe poem allegedly lends its name to a U.S. Air Force facility?,8,The Haunted Palace,False,C
2018-03-27 01:10:22,Which state is home to what is considered the deepest lake in the U.S.?,9,Minnesota,False,A
2018-03-27 01:10:22,Which state is home to what is considered the deepest lake in the U.S.?,9,Michigan,False,B
2018-03-27 01:10:22,Which state is home to what is considered the deepest lake in the U.S.?,9,Oregon,True,C
2018-03-27 01:11:02,Which of these films earned the dreaded “thumbs down” from Roger Ebert?,10,Full Metal Jacket,True,A
2018-03-27 01:11:02,Which of these films earned the dreaded “thumbs down” from Roger Ebert?,10,Demolition Man,False,B
2018-03-27 01:11:02,Which of these films earned the dreaded “thumbs down” from Roger Ebert?,10,Junior,False,C
2018-03-27 01:12:10,Which of these technological breakthroughs was invented by a man?,11,Windshield wipers,False,A
2018-03-27 01:12:10,Which of these technological breakthroughs was invented by a man?,11,Kevlar,False,B
2018-03-27 01:12:10,Which of these technological breakthroughs was invented by a man?,11,Aerosol can,True,C
2018-03-27 01:58:15,"In a famous folktale, what archer stole from the rich and gave to the poor?",12,Jumpman,False,A
2018-03-27 01:58:15,"In a famous folktale, what archer stole from the rich and gave to the poor?",12,Robin Hood,True,B
2018-03-27 01:58:15,"In a famous folktale, what archer stole from the rich and gave to the poor?",12,Mr. Steal Your Girl,False,C
2018-03-27 01:58:51,"In the fashion world, different color combinations for a single design are known as what?",13,Colorways,True,A
2018-03-27 01:58:51,"In the fashion world, different color combinations for a single design are known as what?",13,Flashschemes,False,B
2018-03-27 01:58:51,"In the fashion world, different color combinations for a single design are known as what?",13,Gridstuffs,False,C
2018-03-27 01:59:46,What is the largest animal ever known to have lived?,14,Blue whale,True,A
2018-03-27 01:59:46,What is the largest animal ever known to have lived?,14,Woolly mammoth,False,B
2018-03-27 01:59:46,What is the largest animal ever known to have lived?,14,Apatosaurus,False,C
2018-03-27 02:00:47,"By volume, the air we breathe is mostly made up of what element?",15,Nitrogen,True,A
2018-03-27 02:00:47,"By volume, the air we breathe is mostly made up of what element?",15,Oxygen,False,B
2018-03-27 02:00:47,"By volume, the air we breathe is mostly made up of what element?",15,Carbon dioxide,False,C
2018-03-27 02:01:28,"Before inventing Nike's air soles, where did the creator work?",16,NASA,True,A
2018-03-27 02:01:28,"Before inventing Nike's air soles, where did the creator work?",16,Porsche,False,B
2018-03-27 02:01:28,"Before inventing Nike's air soles, where did the creator work?",16,Levi's,False,C
2018-03-27 02:02:12,What day is Mexico's equivalent to July 4th in the U.S.?,17,May 5,False,A
2018-03-27 02:02:12,What day is Mexico's equivalent to July 4th in the U.S.?,17,March 5,False,B
